id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName,Wordcount
commentisfree/2023/nov/12/rishi-sunak-suella-braverman-prime-minister-home-secretary,article,commentisfree,Opinion,2023-11-12 15:09:30+00:00,"Whether sacked or not, Suella Braverman could stir up a new Tory civil war | Katy Balls ",https://www.theguardian.com/commentisfree/2023/nov/12/rishi-sunak-suella-braverman-prime-minister-home-secretary,https://content.guardianapis.com/commentisfree/2023/nov/12/rishi-sunak-suella-braverman-prime-minister-home-secretary,False,pillar/opinion,Opinion,1158
us-news/2023/nov/12/california-gavin-newsom-biden-president-2024,article,us-news,US news,2023-11-12 14:52:19+00:00,Newsom 2024: could the California governor be a rival to Joe Biden?,https://www.theguardian.com/us-news/2023/nov/12/california-gavin-newsom-biden-president-2024,https://content.guardianapis.com/us-news/2023/nov/12/california-gavin-newsom-biden-president-2024,False,pillar/news,News,895
world/2023/nov/12/protests-spain-amnesty-deal-catalan-separatists-independence,article,world,World news,2023-11-12 13:44:57+00:00,Fresh protests held across Spain over amnesty deal for Catalan separatists,https://www.theguardian.com/world/2023/nov/12/protests-spain-amnesty-deal-catalan-separatists-independence,https://content.guardianapis.com/world/2023/nov/12/protests-spain-amnesty-deal-catalan-separatists-independence,False,pillar/news,News,617
world/2023/nov/12/an-anti-european-manifesto-polands-venice-biennale-entry-defies-inclusive-theme,article,world,World news,2023-11-12 11:43:21+00:00,‘An anti-European manifesto’: Poland’s Venice Biennale entry defies inclusive theme,https://www.theguardian.com/world/2023/nov/12/an-anti-european-manifesto-polands-venice-biennale-entry-defies-inclusive-theme,https://content.guardianapis.com/world/2023/nov/12/an-anti-european-manifesto-polands-venice-biennale-entry-defies-inclusive-theme,False,pillar/news,News,1101
business/2023/nov/12/more-public-investment-not-less-could-lift-advanced-economies-out-of-their-malaise,article,business,Business,2023-11-12 10:55:05+00:00,"More public investment, not less, could lift advanced economies | Larry Elliott",https://www.theguardian.com/business/2023/nov/12/more-public-investment-not-less-could-lift-advanced-economies-out-of-their-malaise,https://content.guardianapis.com/business/2023/nov/12/more-public-investment-not-less-could-lift-advanced-economies-out-of-their-malaise,False,pillar/news,News,956
books/2023/nov/12/standing-my-ground-review-harry-dunn-january-6-trump,article,books,Books,2023-11-12 10:00:02+00:00,Standing My Ground review: Capitol cop Harry Dunn on January 6 and the Trumpist threat,https://www.theguardian.com/books/2023/nov/12/standing-my-ground-review-harry-dunn-january-6-trump,https://content.guardianapis.com/books/2023/nov/12/standing-my-ground-review-harry-dunn-january-6-trump,False,pillar/arts,Arts,815
commentisfree/2023/nov/12/poppy-far-right-stewart-lee,article,commentisfree,Opinion,2023-11-12 10:00:01+00:00,I’m not sure I feel comfortable pinning a poppy to my cagoule this year | Stewart Lee,https://www.theguardian.com/commentisfree/2023/nov/12/poppy-far-right-stewart-lee,https://content.guardianapis.com/commentisfree/2023/nov/12/poppy-far-right-stewart-lee,False,pillar/opinion,Opinion,1127
business/2023/nov/12/iron-resolve-steel-town-unites-to-fight-for-its-furnaces,article,business,Business,2023-11-12 10:00:00+00:00,Iron resolve: steel town unites to fight for its furnaces,https://www.theguardian.com/business/2023/nov/12/iron-resolve-steel-town-unites-to-fight-for-its-furnaces,https://content.guardianapis.com/business/2023/nov/12/iron-resolve-steel-town-unites-to-fight-for-its-furnaces,False,pillar/news,News,1692
film/2023/nov/12/greta-scacchi-she-stoops-to-conquer-orange-tree-richmond-interview,article,film,Film,2023-11-12 09:30:16+00:00,Greta Scacchi: ‘I was always being invited to play a male fantasy’,https://www.theguardian.com/film/2023/nov/12/greta-scacchi-she-stoops-to-conquer-orange-tree-richmond-interview,https://content.guardianapis.com/film/2023/nov/12/greta-scacchi-she-stoops-to-conquer-orange-tree-richmond-interview,False,pillar/arts,Arts,1039
books/2023/nov/12/edel-rodriguez-worm-trump-cartoonist-memoir-book,article,books,Books,2023-11-12 07:00:14+00:00,‘I don’t think most Americans realize what a coup is’: Edel Rodriguez takes on Trump,https://www.theguardian.com/books/2023/nov/12/edel-rodriguez-worm-trump-cartoonist-memoir-book,https://content.guardianapis.com/books/2023/nov/12/edel-rodriguez-worm-trump-cartoonist-memoir-book,False,pillar/arts,Arts,1210
books/2023/nov/12/the-plot-the-political-assassination-of-boris-johnson-by-nadine-dorries-review-the-treachery-of-oddjob-the-wolf-and-dr-no,article,books,Books,2023-11-12 07:00:13+00:00,"The Plot: The Political Assassination of Boris Johnson by Nadine Dorries review – the treachery of ‘Oddjob’, ‘The Wolf’ and ‘Dr No’",https://www.theguardian.com/books/2023/nov/12/the-plot-the-political-assassination-of-boris-johnson-by-nadine-dorries-review-the-treachery-of-oddjob-the-wolf-and-dr-no,https://content.guardianapis.com/books/2023/nov/12/the-plot-the-political-assassination-of-boris-johnson-by-nadine-dorries-review-the-treachery-of-oddjob-the-wolf-and-dr-no,False,pillar/arts,Arts,1635
lifeandstyle/2023/nov/12/sunday-with-michael-heseltine-thenford-arboretum-80-species-of-birds,article,lifeandstyle,Life and style,2023-11-12 06:45:13+00:00,Sunday with Michael Heseltine: ‘We see a lot of our children and our nine grandchildren’,https://www.theguardian.com/lifeandstyle/2023/nov/12/sunday-with-michael-heseltine-thenford-arboretum-80-species-of-birds,https://content.guardianapis.com/lifeandstyle/2023/nov/12/sunday-with-michael-heseltine-thenford-arboretum-80-species-of-birds,False,pillar/lifestyle,Lifestyle,420
commentisfree/2023/nov/12/uk-turning-back-on-chance-lead-climate-fight-observer-editorial,article,commentisfree,Opinion,2023-11-12 06:01:12+00:00,The Observer view on Cop28: UK is turning its back on chance to lead climate fight | Observer editorial,https://www.theguardian.com/commentisfree/2023/nov/12/uk-turning-back-on-chance-lead-climate-fight-observer-editorial,https://content.guardianapis.com/commentisfree/2023/nov/12/uk-turning-back-on-chance-lead-climate-fight-observer-editorial,False,pillar/opinion,Opinion,861
politics/2023/nov/12/challenge-rishi-sunak-vote-labour-stop-truss-disaster,article,politics,Politics,2023-11-12 06:00:13+00:00,I challenge Rishi Sunak: vote with Labour to stop a Truss-style disaster happening again | Rachel Reeves,https://www.theguardian.com/politics/2023/nov/12/challenge-rishi-sunak-vote-labour-stop-truss-disaster,https://content.guardianapis.com/politics/2023/nov/12/challenge-rishi-sunak-vote-labour-stop-truss-disaster,False,pillar/news,News,681
theobserver/commentisfree/2023/nov/12/middle-east-gaza-grim-logic-letters,article,theobserver,From the Observer,2023-11-12 06:00:12+00:00,Middle East conflict carries a grim logic | Letters,https://www.theguardian.com/theobserver/commentisfree/2023/nov/12/middle-east-gaza-grim-logic-letters,https://content.guardianapis.com/theobserver/commentisfree/2023/nov/12/middle-east-gaza-grim-logic-letters,False,pillar/news,News,1083
politics/2023/nov/11/nigel-farage-to-take-legal-action-against-natwest-over-closure-of-bank-accounts,article,politics,Politics,2023-11-11 20:31:51+00:00,Nigel Farage to sue NatWest and wants a class action over bank account closures,https://www.theguardian.com/politics/2023/nov/11/nigel-farage-to-take-legal-action-against-natwest-over-closure-of-bank-accounts,https://content.guardianapis.com/politics/2023/nov/11/nigel-farage-to-take-legal-action-against-natwest-over-closure-of-bank-accounts,False,pillar/news,News,361
us-news/2023/nov/11/donald-trump-live-broadcast-election-subversion-trial,article,us-news,US news,2023-11-11 16:58:11+00:00,Donald Trump pushes for live broadcast of his trial over election subversion,https://www.theguardian.com/us-news/2023/nov/11/donald-trump-live-broadcast-election-subversion-trial,https://content.guardianapis.com/us-news/2023/nov/11/donald-trump-live-broadcast-election-subversion-trial,False,pillar/news,News,498
us-news/2023/nov/11/louisiana-conressional-map-black-voters,article,us-news,US news,2023-11-11 15:11:15+00:00,Louisiana must draw new congressional map by mid-January for 2024 elections,https://www.theguardian.com/us-news/2023/nov/11/louisiana-conressional-map-black-voters,https://content.guardianapis.com/us-news/2023/nov/11/louisiana-conressional-map-black-voters,False,pillar/news,News,602
business/2023/nov/11/britain-needs-shelter-from-this-absolute-tory-shower,article,business,Business,2023-11-11 14:00:36+00:00,Britain needs shelter from this absolute Tory shower | William Keegan,https://www.theguardian.com/business/2023/nov/11/britain-needs-shelter-from-this-absolute-tory-shower,https://content.guardianapis.com/business/2023/nov/11/britain-needs-shelter-from-this-absolute-tory-shower,False,pillar/news,News,759
sport/2023/nov/11/cricket-world-cup-diary-dutch-dig-urinal-guards-and-a-royal-summons,article,sport,Sport,2023-11-11 12:58:27+00:00,"Cricket World Cup diary: Dutch dig, urinal guards and a royal summons",https://www.theguardian.com/sport/2023/nov/11/cricket-world-cup-diary-dutch-dig-urinal-guards-and-a-royal-summons,https://content.guardianapis.com/sport/2023/nov/11/cricket-world-cup-diary-dutch-dig-urinal-guards-and-a-royal-summons,False,pillar/sport,Sport,421
us-news/2023/nov/11/israel-ads-attack-rashida-tlaib-us-politicians,article,us-news,US news,2023-11-11 12:00:35+00:00,Pro-Israel groups target US lawmakers critical of Israel’s war ahead of primaries,https://www.theguardian.com/us-news/2023/nov/11/israel-ads-attack-rashida-tlaib-us-politicians,https://content.guardianapis.com/us-news/2023/nov/11/israel-ads-attack-rashida-tlaib-us-politicians,False,pillar/news,News,1143
us-news/2023/nov/11/donald-trump-president-2024-biden-poll,article,us-news,US news,2023-11-11 11:00:32+00:00, ‘A revenge term’: what would another four years of Trump look like?,https://www.theguardian.com/us-news/2023/nov/11/donald-trump-president-2024-biden-poll,https://content.guardianapis.com/us-news/2023/nov/11/donald-trump-president-2024-biden-poll,False,pillar/news,News,1738
commentisfree/2023/nov/11/ukraine-join-eu-membership-talks-subsidies,article,commentisfree,Opinion,2023-11-11 10:00:31+00:00,Will Ukraine really join the EU? The answer lies with the countries facing the bill | Dermot Hodson,https://www.theguardian.com/commentisfree/2023/nov/11/ukraine-join-eu-membership-talks-subsidies,https://content.guardianapis.com/commentisfree/2023/nov/11/ukraine-join-eu-membership-talks-subsidies,False,pillar/opinion,Opinion,908
world/2023/nov/11/israel-new-leader-benjamin-netanyahu,article,world,World news,2023-11-11 10:00:31+00:00,What would Israel look like under a new leader – and who would benefit?,https://www.theguardian.com/world/2023/nov/11/israel-new-leader-benjamin-netanyahu,https://content.guardianapis.com/world/2023/nov/11/israel-new-leader-benjamin-netanyahu,False,pillar/news,News,1432
books/2023/nov/11/chatgpt-needs-to-be-tamed-bernardine-evaristo-jeanette-winterson-put-ai-to-the-test,article,books,Books,2023-11-11 09:00:30+00:00,‘It is a beast that needs to be tamed’: leading novelists on how AI could rewrite the future,https://www.theguardian.com/books/2023/nov/11/chatgpt-needs-to-be-tamed-bernardine-evaristo-jeanette-winterson-put-ai-to-the-test,https://content.guardianapis.com/books/2023/nov/11/chatgpt-needs-to-be-tamed-bernardine-evaristo-jeanette-winterson-put-ai-to-the-test,False,pillar/arts,Arts,4186
world/2023/nov/11/amsterdam-welcomes-decline-of-nuisance-tourism-after-stay-away-drive,article,world,World news,2023-11-11 08:00:28+00:00,Amsterdam welcomes decline of nuisance tourism after ‘stay away’ drive,https://www.theguardian.com/world/2023/nov/11/amsterdam-welcomes-decline-of-nuisance-tourism-after-stay-away-drive,https://content.guardianapis.com/world/2023/nov/11/amsterdam-welcomes-decline-of-nuisance-tourism-after-stay-away-drive,False,pillar/news,News,1041
books/2023/nov/11/party-of-the-people-review-republicans-patrick-ruffini-book,article,books,Books,2023-11-11 07:00:29+00:00,Party of the People review: Republican strength – and weakness – examined,https://www.theguardian.com/books/2023/nov/11/party-of-the-people-review-republicans-patrick-ruffini-book,https://content.guardianapis.com/books/2023/nov/11/party-of-the-people-review-republicans-patrick-ruffini-book,False,pillar/arts,Arts,951
books/2023/nov/11/the-plot-by-nadine-dorries-review-an-eye-popping-defence-of-boris-johnson,article,books,Books,2023-11-11 07:00:28+00:00,The Plot by Nadine Dorries review – an eye-popping defence of Boris Johnson,https://www.theguardian.com/books/2023/nov/11/the-plot-by-nadine-dorries-review-an-eye-popping-defence-of-boris-johnson,https://content.guardianapis.com/books/2023/nov/11/the-plot-by-nadine-dorries-review-an-eye-popping-defence-of-boris-johnson,False,pillar/arts,Arts,886
us-news/live/2023/nov/10/government-shutdown-house-republicans-speaker-biden-china-politics-latest,liveblog,us-news,US news,2023-11-10 21:00:06+00:00,Trump legal team expresses hope classified documents trial will not start in May – as it happened,https://www.theguardian.com/us-news/live/2023/nov/10/government-shutdown-house-republicans-speaker-biden-china-politics-latest,https://content.guardianapis.com/us-news/live/2023/nov/10/government-shutdown-house-republicans-speaker-biden-china-politics-latest,False,pillar/news,News,4627
politics/2023/nov/10/rishi-sunak-faces-tory-civil-war-holds-off-sacking-suella-braverman,article,politics,Politics,2023-11-10 19:03:30+00:00,Rishi Sunak faces Tory civil war as he holds off sacking Suella Braverman,https://www.theguardian.com/politics/2023/nov/10/rishi-sunak-faces-tory-civil-war-holds-off-sacking-suella-braverman,https://content.guardianapis.com/politics/2023/nov/10/rishi-sunak-faces-tory-civil-war-holds-off-sacking-suella-braverman,False,pillar/news,News,1416
us-news/2023/nov/10/attorneys-fees-sanctions-lawsuits-election-fraud,article,us-news,US news,2023-11-10 18:00:12+00:00, ‘You can’t lie’: costly penalties await US lawyers who challenge legal election results,https://www.theguardian.com/us-news/2023/nov/10/attorneys-fees-sanctions-lawsuits-election-fraud,https://content.guardianapis.com/us-news/2023/nov/10/attorneys-fees-sanctions-lawsuits-election-fraud,False,pillar/news,News,953
politics/2023/nov/10/invasions-and-hate-marches-suella-bravermans-controversial-statements,article,politics,Politics,2023-11-10 17:30:56+00:00,Rwanda dreams and the wokerati: the many controversies of Suella Braverman,https://www.theguardian.com/politics/2023/nov/10/invasions-and-hate-marches-suella-bravermans-controversial-statements,https://content.guardianapis.com/politics/2023/nov/10/invasions-and-hate-marches-suella-bravermans-controversial-statements,False,pillar/news,News,715
